Date,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LT,LU,LV,ME,MK,NI,NL,NO,PL,PT,RO,RS,SE,SI,SK
2007/5/1,123169,26060,198717,84915,109072,9901,146455,1084693.407,76838,17938,539921.4286,201091,942141,692775.5319,112704,35921,94459,56482,49234,644551,22764,14785,14347,10115,18893,24431,296440,267789,322568,112107.2165,121318,81358,322065,26138.94737,70354
2007/5/2,155697,28146,238307,93204,134234,8807,174873,1438123.077,93172,21269,684116.3265,230676,1166073,717959.5745,136144,42225,113600,58243,48769,916987,26840,17711,17269,9724,18360,21935,296684,301196,337846,139178.3505,135341,84726,373544,28785.26316,77687
2007/5/3,159832,29555,243401,94564,139937,9197,177508,1509821.978,96964,22070,721058.1633,231031,1204395,849473.4043,142290,43546,119220,66903,49696,945390,27528,19145,17984,10151,18005,20921,299523,312631,300774,141301.0309,136841,90459,386675,36255.78947,79334
2007/5/4,159144,29537,245333,95117,138174,8901,175328,1498743.956,95958,22288,716721.4286,233642,1216784,869730.8511,143372,44533,118919,69254,48951,962951,28162,19593,15844,10058,18606,21598,297131,317388,338583,141243.299,138127,91630,383280,38598.94737,78838
2007/5/5,137808,29656,217663,88600,139468,9985,155158,1284252.747,95774,21993,617961.2245,226623,1086327,874797.8724,135557,41453,108767,70011,47615,809334,28047,18039,17977,10164,17618,24925,269303,306979,334161,122109.2784,130530,88209,371886,35338.94737,73886
2007/5/6,125041,27840,203452,84960,140543,10000,146994,1133013.187,91417,21483,554379.5918,224087,992560,854517.0213,122687,37499,101805,68775,48051,685806,27699,15551,17931,9729,18576,25644,250604,304496,305052,109408.2474,119640,81573,356615,32165.26316,70449
2007/5/7,158226,29081,242412,89819,122957,10083,158201,1514279.121,78082,18702,702631.6326,202774,1131869,768844.6808,141125,42304,114926,63337,49283,913395,24875,19713,15323,9705,17690,25153,303032,274781,366740,136432.9897,135011,86888,311574,37944.21053,74302
2007/5/8,164680,28522,248215,90531,113009,10460,148064,1559962.637,76349,17628,724507.1429,191475,1038003,732717.0213,143589,43347,117254,59957,48511,954959,23849,19934,14523,9915,17769,24355,306393,257994,378343,142522.6804,137481,86758,301409,39293.68421,70541
2007/5/9,165493,28818,253970,88778,135766,10641,173539,1580260.44,92306,19942,730101.0204,214476,1209050,847047.8723,145559,43604,117045,67770,46653,960916,26790,20735,16782,10392,17323,21133,313536,282366,382508,144446.3918,138651,87597,340795,39944.21053,76943
2007/5/10,163242,28602,252180,88481,138427,9730,172919,1553342.857,93949,19830,735887.7551,212490,1208982,863009.5745,149140,43462,117336,68496,46854,967500,27087,19297,16837,9986,17098,20745,304418,283025,382455,142480.4124,139273,87459,332355,39981.05263,77306
2007/5/11,160037,29319,249903,88607,135626,9094,170176,1553620.879,94720,19481,735434.6939,213932,1203920,867117.0213,151251,43718,117329,67928,47592,972105,27145,20689,16859,9925,17211,24393,302341,281838,378110,140896.9072,141566,87351,334879,40311.57895,76991
2007/5/12,136996,28612,221568,84394,135092,10430,149382,1311993.407,93963,19697,634802.0408,213524,1058528,863104.2553,143230,40858,107341,68562,46967,828860,27205,19165,17139,9500,16735,25302,271326,284272,348622,122936.0825,131391,82590,332323,35556.84211,71187
2007/5/13,121249,27845,208038,83207,132923,10535,142641,1159993.407,89967,19630,564804.0816,216847,970985,853315.9575,131891,37484,101127,68140,46371,704670,27275,15692,16933,9689,16873,25319,261296,284355,301741,110828.866,120002,81464,330286,32944.21053,67932
2007/5/14,158679,29025,244325,88082,118871,10372,171502,1524429.67,78508,17770,691692.8571,201910,1189515,755969.1489,152532,43525,116596,62966,46933,940319,24395,19410,14725,9616,16719,25718,304884,270211,365040,135746.3918,137127,87119,299857,39894.73684,76301
2007/5/15,160631,28973,246363,88556,109914,10248,173527,1532139.56,76400,17261,706601.0204,196902,1228691,743303.1915,152056,43742,119237,60699,46770,962229,23545,19446,14403,9563,16278,24458,311826,267769,375656,139486.5979,140160,88193,302474,40991.57895,75889
2007/5/16,158865,29140,246608,89117,130284,10089,173930,1517879.121,93675,20349,734057.1429,218894,1239164,850823.4043,153145,43333,115961,69334,46779,963206,27179,18354,17173,9898,16507,21742,311982,285883,378365,142115.4639,143303,87338,343673,41131.57895,75833
2007/5/17,130533,28178,211216,88243,132083,9404,176039,1206139.56,94893,20620,728908.1633,213279,1062811,879127.6596,150449,43042,117188,70219,46938,961856,27755,16858,17550,9863,16553,20579,281308,263730,379833,142621.6495,143137,85023,343496,40152.63158,77050
2007/5/18,143581,29485,220190,89322,131854,8972,174099,1324590.11,94562,20370,752945.9183,210248,1109682,872654.2553,143767,42869,116427,69865,47055,961384,27423,18934,17101,9689,16642,24438,282753,299541,377793,144560.8247,145324,89656,338991,39529.47369,76788
2007/5/19,131589,29048,211542,86040,132935,10778,148963,1222559.341,91801,20311,648232.6531,217539,1028945,873117.0213,133598,39896,106423,69805,46520,823031,27415,18057,16828,9638,16546,24485,272638,293029,346103,124683.5052,133653,88589,336090,35406.31579,70208
2007/5/20,119531,27711,202572,84083,130672,11688,143078,1115906.593,75283,19725,566687.7551,214048,970158,849347.8724,119818,37143,102259,68518,46184,704049,27192,15031,16709,9547,16889,24915,266673,294568,300387,111196.9072,122331,85919,327367,32550.52632,68000
2007/5/21,157054,29033,240618,90451,112641,11267,171420,1490306.593,73095,17342,719824.4898,194412,1179724,750765.9574,135093,43028,117279,63383,46456,943937,24527,19444,14939,9402,16599,24720,309327,275578,366263,135601.0309,138003,89370,295551,39643.15789,75250
2007/5/22,160847,28870,247864,90086,111386,10932,173498,1525947.253,74228,16810,732576.5306,186082,1204590,714065.9575,138812,44122,121252,59753,47155,998879,23911,19559,14294,9396,16592,23864,317539,268815,382619,139124.7423,143519,87738,291398,41509.47369,76160
2007/5/23,163888,29439,246019,89779,131648,10987,173339,1510240.659,90963,19618,733525.5102,211771,1200375,840400,137777,44462,121677,67620,46987,1013089,27008,17359,16630,9577,16177,21067,315573,292865,380480,140353.6082,143375,88683,333753,42127.36842,77378
2007/5/24,160933,28253,247042,82177,135025,10208,172300,1516009.89,94065,19573,735422.449,210212,1202125,848302.1277,139673,44974,122932,68475,47351,1022922,27154,19718,16840,9516,16557,19817,318977,296604,379056,140598.9691,140807,87478,336424,41813.68421,77442
2007/5/25,159357,29303,246749,81639,129836,9658,172155,1513620.879,93201,19719,731637.7551,208441,1189192,862542.5532,138494,45841,122155,69923,47094,1030715,27115,20081,16781,9675,15845,23300,324047,294183,382264,139403.0928,144044,88183,338122,41797.89473,77568
2007/5/26,136233,29374,220033,80490,135757,11061,150411,1270639.56,93624,19559,626626.5306,209656,1033124,864102.1276,128385,42843,110395,70353,46336,867360,27078,18184,16852,9788,15554,23580,283195,297323,351410,121263.9175,134871,85210,338069,36854.73684,70891
2007/5/27,117757,27625,205937,81988,134213,10622,144608,1074904.396,91540,19521,548183.6735,216558,947459,845431.9149,116571,38362,99059,69571,45921,724005,26878,14473,16754,9880,16126,23726,264604,300807,305321,109881.4433,123258,80179,340742,32330.52632,67998
2007/5/28,121153,28167,205496,87455,109764,10675,171023,1103831.868,78329,17153,700300,195553,1076017,741873.4043,127106,43016,95271,63093,47117,934853,24030,15849,14426,10021,16603,24366,270679,278368,366026,133531.9588,138643,84679,308837,38981.05263,75981
2007/5/29,153028,27992,240241,90038,107428,10925,173617,1486307.692,77034,16614,726976.5306,190188,1209751,707494.6809,137788,42934,113813,59786,44738,955787,23286,18860,14000,9965,16256,23640,306036,270495,380079,140467.0103,143091,85602,302070,40377.89474,76309
2007/5/30,158595,29367,244630,91335,130477,10441,173024,1495364.835,90865,19282,734130.6123,208410,1224290,757931.9149,138008,43463,116562,67479,45543,958217,26677,20257,16449,9942,16662,22050,310529,291362,378776,140492.7835,144643,87556,348013,40634.73684,76898
2007/5/31,156198,29013,242589,91080,134646,9280,170156,1484396.703,92646,19480,733538.7755,208563,1220810,836192.5532,140420,43202,117013,69109,45753,959273,27519,18444,16756,9922,16820,21088,319287,290560,377285,141587.6289,142094,86194,345600,40922.10526,76580
2007/6/1,155489,28363,245644,88695,125041,8572,166007,1483658.242,91120,19357,727815.3061,208414,1202564,828016.6666,142049,43377,117321,70734,46051,957766,27755,19975,16950,9974,16779,23046,315901,284022,372847,139735.0515,139718,85226,340895,40397.89474,75503
2007/6/2,135236,28111,215534,87215,102900,8786,145837,1276009.89,75748,19226,628116.3265,192678,1047702,836617.7083,133815,41309,107490,69651,45904,725674,27534,17961,16795,9968,16244,24174,283439,261698,343803,123845.3608,129473,82342,307531,36196.84211,70179
2007/6/3,122025,27282,203615,84192,115081,10780,142299,1127290.11,79363,18877,564125.5102,202128,946565,813558.3333,123102,37714,102203,67851,45750,677621,27009,15620,16494,10056,15490,24254,262510,269916,300777,112128.866,119201,79672,312844,33189.47368,67684
2007/6/4,155081,28120,241318,89452,105150,10766,167864,1477201.099,73113,16309,714385.7143,187974,1153375,723173.9583,142290,43228,117307,60449,47093,920704,24334,18008,14538,10092,16269,24377,311007,252115,366176,140807.2165,136503,84769,289229,39711.57895,74127
2007/6/5,158374,28660,246165,91152,106557,10938,170611,1503468.132,71523,15905,737679.5919,183077,1185356,711079.1667,142594,43918,121290,56797,46909,967982,23439,20641,13977,10133,16385,23912,317647,248389,378061,146667.0103,140122,85978,284559,40632.63158,76425
2007/6/6,158047,28745,245071,90266,123706,10952,172071,1499705.495,92679,18871,745569.3878,207680,1188347,833940.625,139578,44121,121405,57667,46370,973279,27944,20711,16873,10225,15663,22203,320200,275799,381464,146124.7423,142053,86587,291128,40844.21052,77031
2007/6/7,127022,28302,248729,89319,125197,9957,171084,1285991.209,94950,18926,749290.8163,209063,1193243,837463.5417,141022,38025,120799,66709,46295,978175,28655,19524,17490,10308,15780,21317,323501,277974,303274,119385.567,143539,86838,330095,41090.52632,76727
2007/6/8,143496,28934,246263,89742,125733,9609,169269,1414107.692,95464,18783,760668.3674,206771,1182698,834083.3333,140635,42538,121793,68179,46460,972340,28708,19916,17671,10303,15735,24603,329516,278453,350363,132783.5052,144436,87191,333615,40900,75999
2007/6/9,133360,28873,218846,85340,129801,11431,146225,1268120.879,93667,18719,651833.6735,208421,1036897,838450,130539,41276,110800,68613,45616,836044,28737,17941,17563,10157,16364,24545,290337,277330,336999,120671.134,132481,83647,332565,35823.1579,70541
2007/6/10,121961,27455,200323,83653,124006,11601,143104,1143552.747,88047,18966,572137.7551,209736,945431,832164.5833,119014,38587,104469,67545,45167,715528,27906,15197,17393,10273,16989,24596,260513,277792,299259,109926.8041,122516,80331,328523,33009.47368,67659
2007/6/11,156572,28240,238805,89126,105942,11121,168295,1508647.253,74487,16588,737059.1837,187481,1155581,737148.9584,142029,44978,119113,61335,46451,963935,24480,17423,14994,10283,17512,23821,313462,253909,365803,137634.0206,139401,86458,291975,40145.26316,74836
2007/6/12,160703,28619,243487,91104,105153,11228,169512,1541085.714,69553,16082,763805.102,178975,1188538,728572.9167,149869,45705,123839,59540,46404,996345,23293,20333,14160,10105,17608,23539,311602,241275,381904,142929.8969,144445,86407,284954,41429.47368,74836
2007/6/13,161971,28999,241257,91289,102224,11335,170881,1531482.418,74236,18558,761228.5714,205207,1187807,824403.125,152076,45457,124716,66386,46689,1002850,26436,19617,16288,10221,16622,21325,306408,248267,383373,140306.1856,145817,87763,331129,41289.47369,76097
2007/6/14,161733,29190,246279,91557,123619,10427,171256,1530128.571,89382,19038,749680.6122,205141,1193666,840351.0417,153530,46479,125911,67927,46883,1010772,26878,18954,16614,10271,16163,20391,309890,275469,383794,142594.8454,146927,89153,335556,41105.26316,77288
2007/6/15,159492,29409,244394,91445,127296,10062,168823,1532850.549,89896,19041,736567.347,207032,1171880,845709.375,155566,46798,126325,67662,46143,1012269,27013,20182,16557,10390,16131,22799,316928,274364,385191,140964.9485,145372,88914,337497,40649.47368,77285
2007/6/16,136433,28644,215239,88456,130668,12151,145084,1295728.571,91916,18887,646205.1021,204712,1021120,833718.75,147613,43734,112282,67338,44786,854937,26924,17475,16705,10448,16389,23300,274772,276485,349967,124020.6186,135894,85012,337323,36109.47368,70951
2007/6/17,121078,27324,202038,86752,128957,12803,141247,1144754.945,87859,18839,573650,204201,947501,822478.125,138279,39870,106114,67467,44574,729287,26809,15997,16334,10578,16731,23631,252307,275015,303103,110760.8247,125107,81591,329711,33140,68013
2007/6/18,156954,29259,240811,93508,113634,13101,168027,1506565.934,75022,16054,739382.653,185492,1155284,728946.875,168579,46448,122148,60719,45116,987571,23888,18810,14166,10573,16746,24299,311456,255285,367179,137748.4536,143680,88569,294404,40438.94737,76000
2007/6/19,161584,29834,245789,94492,109465,13457,171188,1532945.055,72677,15685,759664.2857,175201,1202664,704182.2917,179529,48039,125889,57727,46694,1054411,23039,20012,13591,10555,16832,23637,307590,251172,379498,142231.9588,147678,90262,295631,41622.10526,77446
2007/6/20,162324,29812,248315,96145,119894,12740,172671,1556825.275,90065,18037,747559.1837,191803,1192495,837764.5833,184110,49453,127845,66869,46686,1086830,26212,19893,15924,10589,17256,20323,304042,277557,381871,141262.8866,148717,90498,341848,42749.47368,78667
2007/6/21,163767,30498,247373,96485,124929,11209,172991,1544323.077,90526,17995,756964.2857,185752,1193879,833916.6667,189077,50297,128353,68551,46771,1089673,26478,18650,15841.5,10604,16632,20449,310849,276697,381374,140979.3814,149914,93266,339615,43620,76974
2007/6/22,158655,30603,243996,97241,129118,10535,167181,1505716.484,91443,16720,756029.5918,175717,1177853,838265.625,191184,43432,123792,67955,46373,1072809,26731,19560,15563,10967,16139,23289,288121,277847,374619,140128.866,149597,92628,340543,42013.68421,75937
2007/6/23,134882,29636,216703,94052,120226,12301,143719,1272698.901,91064,14087,652931.6327,169156,1024946,839353.125,180903,43186,111136,66783,45673,910968,26306,15191,12728,11225,15486,24416,258402,272930,340231,122865.9794,138765,87248,330615,35272.63158,69928
2007/6/24,120354,28069,204235,90837,119505,12201,139676,1138270.33,87779,13738,584089.7959,147699,946661,818813.5417,174430,40560,104030,68327,45242,782862,22570,15351,11555,11351,16064,24808,240084,271215,296091,109746.3918,126602,82485,282352,31609.47368,66852
2007/6/25,158275,29966,242836,98493,105817,12090,168296,1504064.835,73690,14398,754145.9184,140721,1157478,729491.6667,205324,41865,123494,61717,46146,1068326,22410,17524,12702,10782,16166,24596,282366,257361,362511,137746.3918,146822,88932,275227,32732.63158,75563
2007/6/26,161396,29788,245034,100442,101387,12638,167873,1548072.527,72409,14765,750282.653,143511,1192102,708427.0833,213802,48564,123967,57509,46359,1087721,22426,19734,13122,10537,16136,24093,282062,251319,373279,141724.7423,151428,91650,280725,39478.94737,76315
2007/6/27,158711,29549,247406,100267,126994,12623,167215,1587917.582,90391,17153,760990.8163,171661,1188253,853797.9167,213813,46900,121456,65074,46858,1051765,26011,18659,15694,10756,16077,21538,280676,274722,366042,143293.8144,148677,88079,332803,41172.63158,76010
2007/6/28,156342,28448,245220,98505,134167,11523,167898,1518696.703,92184,17557,773910.2041,187449,1190046,847719.7916,205434,46112,119813,66176,46711,1037983,26971,19440,16411,10719,16202,19484,288892,269972,366813,142616.4948,148412,85341,330952,41172.63158,75876
2007/6/29,154032,29216,242995,95949,133118,10731,164995,1497993.407,93696,17537,771969.3877,194676,1180694,827060.4167,195628,46363,118709,66670,46498,1029940,27276,19835,16692,10814,16013,23221,277262,265979,366070,141629.8969,143412,86091,332451,40641.05263,74557
2007/6/30,134429,28794,219701,88923,129756,12188,143750,1288921.978,95065,18195,671660.2041,200131,1038071,822455.2083,170103,43274,108185,66632,45610,885742,27583,18027,17048,10837,16095,24289,258238,265858,336442,124248.4536,134994,83544,329990,35670.52631,68620
